,index,product_id,reviewer,reviewer_rank,specialist,user_score,on_off,review,help,year,month,day,ÀâÆ¼,Æ®·¯ºí,°¢Áú,ÄðÅæ,°Ç¼º,all,Åº·Â,¹Ì¹é,Áö¼º,¿úÅæ,¹Î°¨¼º,¾ÆÅäÇÇ,º¹ÇÕ¼º,¸ð°ø,ÁÖ¸§,ºí·¢Çìµå,´ÙÅ©¼­Å¬,º¸½À·Â,²öÀûÀÓ,Çâ,¹ß¸²¼º,Áö¼Ó·Â,¼¼Á¤·Â,ÀÚ±Øµµ
6134,6134,A000000012315,tyl****,0,0,5,0,"ÇâÀÌ ³Ê¹« ÁÁ½À´Ï´Ù!
±×¸®°í ÇÑ¹ø ¹Ù¸£´Ï ÃËÃËÇÏ´Ï °è¼Ó ÀÔ¼úÀÌ ºÎµå·´³×¿ä!!
´ÜÁ¡Àº Æ©ºê³ª ½ºÆ½Çü½ÄÀÌ ¾Æ´Ï¶ó¼­ ¼ÕÀ» ±ú²ýÇÏ°Ô ¾Ä°í ¹ß¶ó¾ßÇÏ´Ï..
¾Ñ! ¼ÕÀ» ¾Ä¾î¾ßÇÏ´Â ÀÌÀ¯°¡ Ãß°¡µÆÀ¸´Ï ÀåÁ¡ÀÎ°¡??^^
ÁÁ½À´Ï´Ù.
¾ÆÁÖ ¸¸Á·¼ö·´½À´Ï´Ù.",1,2020,4,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6135,6135,A000000012315,¸¶Æ÷¶óºñ,0,0,5,1,"¸³¹ã ¹øµé°Å¸®Áö ¾Ê°í Àß ½º¸ç¼­ ÁÁ¾Æ¿ä 
ÇÚµåÅ©¸²µµ Çâ ÁÁ°í º¸½À ÀßµÇ¿ä",1,2020,4,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6136,6136,A000000012315,Çý²Á,0,0,4,0,"²Ù´ö²Ù´öÇÑ Á¦ÇüÀÌ°í Áö¼Ó·ÂÀÌ ¿À·¡ °¡´Â ÆíÀÎ °Í °°¾Æ¿ä
Çâµµ »óÅ­ÇÏ´Ï ÁÁ°í Àú´Â ¿ÀÈ÷·Á À¯¸®¿ë±â¾È¿¡ µé¾îÀÖ¾î ÁÁ¾Ò¾î¿ä
¹ã¿¡ ÀÔ¼ú¿¡ ¿Ã·ÁµÎ°í ÀÚ¸é ´ÙÀ½ ³¯ ¾ÆÄ§±îÁö ÀÖ¾î¿ä
²ÙÁØÈ÷ ¹ß¶óº» ÀûÀÌ ¾ø¾î ºÎÁö·±È÷ ¹ß¶óº¸¾Æ¾ß°Ú¾î¿ä",1,2020,3,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,3,0,0
6137,6137,A000000012315,½îÀÌp,0,0,5,1,"¿ì¿¬È÷ ¾²°Ô ‰ç´Âµ¥ º¸½À·Â ÁÁ¾Æ¿ä! 
ÄÉÀÌ½ºµµ ¿¹»Ú°í ÈÞ´ëÇÏ±âµµ ÁÁÀº »çÀÌÁî±¸¿ä~ ´Ù¸¸ °¡°ÝÀÌ Á¶±Ý ºñ½ÑÁ¤µµ? ±×·¡µµ ³ª¸§ ¸¸Á·ÇÏ¸é¼­ Àß ¾²°í ÀÖ½À´Ï´Ù~",1,2020,3,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6138,6138,A000000012315,jet****,0,0,5,1,"20³âµ¿¾È ÀÔ¼ú¶â°í Áö³Â´Âµ¥ ÀÌ°Å ¹Ù¸¥ ÀÌÈÄ·Ð ¶âÀ» °¢ÁúÀÌ ¾ø¾î¿ä..¤Ð ÀÚ±âÀü, ¾ÆÄ§ ¼¼¾È ÈÄ ÇÏ·ç µÎ¹ø ¹ß¶ó¿ä! ÀÎ»ýÅÛ.. ÁøÂ¥ º°¿¡º°°Å ´Ù ½áºÃ´Âµ¥ Ã³À½À¸·Î Á¤ÂøÇÕ´Ï´Ù",1,2020,3,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6139,6139,A000000012315,¿É»Ç,0,0,5,0,¿äÁò ÀÚ²Ù ÀÔ¼úÀÌ ÅÍ¼­ ±¸¸ÅÇß¾î¿ä~ ·¹ºêµå¹Ì¿¤ Å©¸²À» ³Ñ Àß¾²°í ÀÖ¾î¼­ °°Àº ¶óÀÎÀ¸·Î ¸³¹ãµµ ÇÑ¹ø ½áº¸°í ½Í¾ú¾î¿ä! »ý°¢º¸´Ù ¹øµé°Å¸®Áö ¾Ê°í Áö¼Ó·Âµµ ³ª»ÚÁö ¾Ê¾Æ¼­ ÀÚ±â Àü¿¡ ¹Ù¸£°í ÀÖ½À´Ï´Ù :),1,2019,12,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6140,6140,A000000012315,eunana28,0,0,5,1,"¹ã¿¡ ¹Ù¸£°í ³ª¸é ¾ÆÄ§¿¡ ..±×¸®°í È­Àå ÇÏ±â Àü¿¡ ¹ß¶ó³õÀ¸¸é °¢ÁúÀÌ ´Ù Á¦°ÅµÇ¿ä :)
µÎ²®°Ô ¹ß¶ó ÀÔ¼ú ÆÑÀ¸·Î È°¿ëÇÏ±âµµ ³Ê¹« ÁÁ³×¿ä
´ª½º ¿ÀÀÏºÎÅÍ ¹Ì½ºÆ®±îÁö »ç¿ëÇÏ°í ÀÖ´Âµ¥  ¿ª½Ã ´ª½º ²ÜÇâµµ³ª°í ³Ê¹« ¸¾¿¡µì´Ï´Ù",0,2023,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6141,6141,A000000012315,min****,0,0,5,1,"°Ü¿ïµÇ´Ï ÀÔ¼úÀÌ ³Ê¹« ¸¹ÀÌ ÅÍ¼­ ÀÏ¹Ý ¸³¹ãÀ¸·Î´Â ±×¶§»ÓÀÌ¶ó ÀÌ Á¦Ç°À» ±¸¸ÅÇÏ°ÔµÆ¾î¿ä
¾Æ¹«·¡µµ ¼Õ°¡¶ôÀ¸·Î ¹ß¶ó¾ßÇÏ´Â ºÎºÐÀÌ Á» ºÒÆíÇÑµ¥ ÀÌ Á¦Ç°Àº µµÀúÈ÷  ½ºÆ½À¸·Î ¸¸µé±â ¾î·Á¿üÀ» °Å¿¹¿ä
¼ÕÀ» ±ú²ýÀÌ ¾Ä°í ¾àÁö ¼Õ°¡¶ôÀ¸·Î ¹ß¶óÁÖ°íÀÖ½À´Ï´Ù
ÇÚµåÅ©¸²µµ ´ª½º²² ÁÁ¾Æ¼­ °Ü¿ï¿¡ ¹Ù¸£¸é º¸½ÀÀÌ ¶Ù¾î³ª ±¸¸ÅÇß¾ú´Âµ¥ ÀûÁö¸¸ °°ÀÌ ÆÐÅ°Áö·Î µÇÀÖ¾î¼­ °°ÀÌ Àß ¾²°í ÀÖ½À´Ï´Ù
°¡°ÝÀÌ ¸³¹ãÄ¡°í´Â Àú·ÅÀÌ´Â ¾Æ³à°í ±×¸¸Å­ °¡º¸Ä¡ÇÏ´Ï °­ÃßÇÏ³×¿ä ^^",0,2022,12,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6142,6142,A000000012315,kmsrmk****,0,0,5,1,¼±¹°ÇØÁá´Âµ¥ ¹ÞÀº »ç¶÷ÀÌ ¾îÁÖ ÁÁ¾ÆÇØ¼­ »ÑµíÇÏ³×¿ë ¤»¤»!,0,2022,12,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6143,6143,A000000012315,victoria****,0,0,5,1,¸³¹ã ÇâÀÌ ³Ñ ¸¶À½¿¡ µé¾î¼­ ¹Ù·Î ±¸ÀÔÇß´Âµ¥ ÁõÁ¤Ç°ÀÎ ÇÚµåÅ©¸²µµ ³Ñ ÃËÃËÇÏ°í Çâµµ ÁÁ°í ·¹ºêµå¹Ì¿¤ ¶óÀÎ ´Ù ¸¶À½¿¡ µå³×¿ä.,0,2022,12,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6144,6144,A000000012315,¼¼·ò,0,0,5,1,¹ß¸²¼ºÀº ºÎµå·¯¿î´À³¦º¸´Ü Èæ¼³ÅÁ ÂËÂËÇÏ°Ô ³ìÀÎ´À³¦ÀÎµ¥ ¹ã¿¡¹Ù¸£°íÀÚ¸é ´ã³¯¾ÆÄ§¿¡ °¢ÁúµéÀÌ¸¶´Ï»ç¶óÁ®ÀÖ¾î¿ä,0,2022,12,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,3,0,0
6145,6145,A000000012315,jaeun****,0,0,5,1,"Á¦°¡ ²ÙÁØÈ÷ ¾²´Â ¸³¹ãÀÎµ¥¿ä 
¿ÜÃâÀü¿¡ ¾²°Å³ª ¼ö½Ã·Î ¹Ù¸£´Â ¸³¹ã ¿ëÀº ¾Æ´Ï°í 
ÀÚ±âÀü¿¡ µë»Ò ¹Ù¸£°í ¾ÆÄ§¿¡ ÀÏ¾î³ª¼­ ¹°Æ¼½´·Î ¾³¾³ ´Û¾Æ³»¸é °¢Áú Á¤¸® ÀßµÇ°í ÇÊ·¯ ¸ÂÀº°ÅÃ³·³ µÎÅÍ¿î ÀÔ½¶À» ¸¸³ª½Ç¼ö ÀÖ¾îŸD¤»¤»",0,2022,12,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,2,0,0
6146,6146,A000000012315,rs****,0,0,5,1,"º¸½À·Â°ú Èí¼ö·ÂÀÌÁÁ¾Æ¿ä
ÇâÀÌÀºÀºÇÏ°íºÎµå·¯ºÎ³Ê¹«ÁÁ¾Æ¿ä",0,2022,12,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6147,6147,A000000012315,audr****,0,0,5,0,¸Å³â °¡À»°Ü¿ï¿¡ ²À²À »ç¿ëÇÏ´Â Á¦Ç°ÀÔ´Ï´Ù. ½ÃÁß ¸³¹ã Áß º¸½À·ÂÀº ÀÌ Á¦Ç°ÀÌ ÃÖ°í¿¹¿ä. ³·º¸´Ù´Â ¹ã¿¡ Àû´çÇÑ Á¦Ç°À¸·Î ¹Ù¸£°í ÀÚ¸é ¾ÆÁÖ¾ÆÁÖ ÁÁ¾Æ¿ä. ÀÌ°Å ¾²¸é ÀÔ¼ú ÄÁµð¼ÇÀÌ È®½ÇÈ÷ ÁÁ¾ÆÁ®¼­ °¢Áúµµ ´ú ÀÏ¾î³³´Ï´Ù. ¸Å¿ì ÃßÃµÇØ¿ä,0,2022,12,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6148,6148,A000000012315,Ä³·Ô,0,0,5,0,"³ë¶þ°í ²Ù´ö²Ù´öÇÑ Á¦ÇüÀÔ´Ï´Ù. ¹¯¾î³²ÀÌ ÀÖ¾î¼­, ÀÚ±âÀü¿¡ ¹Ù¸£°í ÀÚ¿ä. ÃËÃËÇØÁý´Ï´Ù.",0,2022,12,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6149,6149,A000000012315,alstjr****,0,0,5,1,Á×¾îÀÖ´Â ÀÔ¼úµµ »ì¸®´Â º¸½À·ÂÀÔ´Ï´Ù. Åº·Â°ú ¾Æ±â ÀÔ¼ú°ú ÇÇºÎ·Î µÇ»ì·ÁÁÖ´Â ¾ÆÁÖ ¶Ù¾î³­ Á¦Ç°ÀÌ¾î¿ä,0,2022,12,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6150,6150,A000000012315,clover,0,0,4,1,"¸î³â Àü¿¡ »ç¿ëÇßÀ» ¶§ ³Ê¹« ÁÁ¾Ò´ø ±â¾ïÀÌ ÀÖ¾î¼­ ²À Àç±¸¸ÅÇÏ°í ½Í¾ú´Âµ¥ °¡°ÝÀÌ Á¶±Ý ºÎ´ã½º·¯¿ö¼­ ¸î³â µ¿¾È ¹Ì·ç´Ù°¡ ¾î´À³¯ ¸ÅÀå °¡º¸´Ï±î ¡°¿ì¸® ¸ÅÀå ´Üµ¶ Æ¯°¡¡±? ±×·±°Å ÇÏ°í ÀÖ¾î¼­ ¹Ý°ªµµ ¾È ÇÏ°í À¯Åë±âÇÑµµ 1³â¹Ý ÀÌ»ó ³²¾Æ¼­ ³ÃÅ­ ±¸¸ÅÇß´Âµ¥..
±Ùµ¥.. ¾Æ.. ¹º°¡ ¾Æ½±³×¿ä 
¸®´º¾ó µÈ°ÇÁö.. ¿¾³¯ °°Áö°¡ ¾Ê¾Æ¿ä¤Ð¤Ð 
¿ë±â´Â È®½ÇÈ÷ ¸®´º¾ó µÆ´Âµ¥ ¼ººÐµµ Á¶±Ý ´Þ¶óÁø°Ç°¡ ½Í³×¿ä¤Ð¤Ð 
Àç±¸¸Å ÇÒ °Í °°Áö ¾Ê¾Æ¿ä ;-;",0,2022,11,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,3,0,0
6151,6151,A000000012315,drkris****,0,0,5,1,ÃÖ°íÀÇ ¸³¹ãÀÔ´Ï´Ù. ¹ú½á 15³âÂ° »ç¿ëÇÏ°í ÀÖ¾î¿ä~! ´Ã Àç±¸¸ÅÇÏ´Â »óÇ°ÀÔ´Ï´Ù ^^,0,2022,11,29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6152,6152,A000000012315,°í´Ü¹é,0,0,1,1,"Å¬¸®¾î·±½º ¸Å´ë¿¡¼­ ¼¼ÀÏÇÏ±æ·¡
¿ÇÅ¸±¸³ª ¤¾¤¾¤¾
´ª½º Á¦Ç°À» ¸³¹ãÀ¸·Î Ã¹ ½ºÅ¸Æ®·Î »ç¿ëÇØºÃ½À´Ï´Ù....
Á¶±×¸¸ À¯¸®´ÜÁö¿¡ Á» ´Ü´ÜÇØº¸ÀÌ´Â ¹ã ÇüÅÂ..
¼Õ°¡¶ôÀ¸·Î ÆÛ³»¸é ¼ÕÅé»çÀÌ¿¡ ³¢ÀÌ°í, ¹·°í, 
Á» ¼º°¡½Ã´õ¶ó±¸¿©. 
±×·¡¼­ ¸éºÀÀ¸·Î ÆÄ³»¼­ ÀÔ¼ú¿¡ ¹ß¶óÁÖ´Âµ¥
ÀÔ¼ú¿Âµµ¿¡ ³ì´Â ¸áÆÃ Á¦ÇüÀÌÁö¸¸
¸éºÀ»ç¿ëÀ¸·Î ÀÎÇØ¼­ÀÎÁö Àß ¾È³ì±æ·¡
°á±¹ ¼Õ°¡¶ô»ç¿ëÀ» Çß´Âµ¥¿ä. 
±×·¡µµ ³ì´Âµ¥ ½Ã°£ÀÌ ²Ï °É¸®°í
¾öÃ»³­ ¿ÀÀÏ¸®ÇÔÀ¸·Î ÀÔ¼úÀÌ ´õ ´ä´äÇØÁ®¿ä.
Æì¹Ù¸£°í³ª¸é ²öÀûÀÓ ÃÖ°íÀÓ ¤¾¤¾¤¾
¹Ù·Î ´Û¾Æ³»¹ö·Á¼­ ÃÄ¹ÚÅÛÀ¸·Î ÀÌµ¿....",0,2022,11,29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,0,0
6153,6153,A000000012315,jmar****,0,0,4,0,ÃËÃËÇÏ°í º¸½À·Â 10Á¡ ¸¸Á¡ 8.5Á¡~9Á¡^^ÀÔ´Ï´Ù.,0,2022,11,19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,2,0,0
6154,6154,A000000012315,Ä¥¹ø±¹µµ,0,0,5,1,"´ª½º¾ß À¯¸íÇÑ Á¦Ç°ÀÌ´Ï ¹Ï°í ±¸ÀÔÇÕ´Ï´Ù
ÃËÃËÇÏ°í Àß ¹ß¸³´Ï´Ù",0,2022,11,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6155,6155,A000000012315,yea****,0,0,5,0,"ÅëÀÌ Á¶±Ý ¹Ù²î¾ú³×¿ä ÀÏ³â ³Ñ°Ô ¾ÆÄ§Àú³áÀ¸·Î ¹Ù¸£´Ï ¹Ù´ÚÀ» µå·¯³»¼­ ¤»¤»¤» »õ·Î »ò¾î¿ä »ÑµíÇÕ´Ï´Ù ¤¾¤¾ ÆÄ¿ö °ÇÁ¶ÀÔ¼úÀÌ¶ó Áý¿¡¼­´Â ¹«Á¶°Ç ´ÜÁöÇüÀ¸·Î ¹ß¶ó¿ä ½ºÆ½ÇüÀÌ³ª Æ©ºêÇüÀº Á¦ ÀÔ¼ú¿¡¼­ ¸ø ¹öÅß¼­...¤¾ ±×·¸´Ù°í ¹Ù¼¼¸°Àº ³Ê¹« ±â¸§Áö°í, È­ÇÑÁ¦Ç°µéÀº Àú¶û ¾È ¸Â´õ¶ó°í¿ä ´ª½º¸³¹ã Àü¿¡´Â ÀÌ°ÍÀú°Í °¥¾ÆÅ¸¸é¼­ ½è´Âµ¥ ÀÌ°Ç ¿ë·®µµ ¹ÌÃÆ°í º¸½À·Â ÁÁ°í Çâµµ ¸¾¿¡ µé¾î¼­ Á¤ÂøÇß½À´Ï´Ù ¤»¤» °°ÀÌ ¿À´Â ÇÚµåÅ©¸²µµ Â¯ ÁÁ¾Æ¿ä °ÅÀÇ ¸³¹ãÅ©±â¶ó¼­ µé°í´Ù´Ò¶§ ÁøÂ¥ Áü ¾ÈµÅ¿ä",0,2022,11,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6156,6156,A000000012315,¼¼·ò,0,0,5,1,¹ß¸²¼ºÀº ºÎµå·¯¿î´À³¦Àº ¾Æ´ÏÁö¸¸ ³Ë³ËÇÏ°Ô ¹Ù¸£°í ÀÚ°í ÀÏ¾î³ª¸é º¸½ÀÈ¿°ú°¡ ¶Ù¾î³ª¼­ ÁÁ½À´Ï´Ù,0,2022,11,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,2,0,0
6157,6157,A000000012315,audr****,0,0,5,0,Âù¹Ù¶÷ ºÒ¸é ²À ¾²´Â Á¦Ç°ÀÔ´Ï´Ù. ½áº» Áß ÃÖ°íÀÇ ¸³¹ãÀÌ¿¡¿ä.  Çâ ÀÖ´Â Á¦Ç° ½È¾îÇÏÁö¸¸ ·¹ºêµå¹Ì¿¤ ¶óÀÎÀÇ ÀºÀºÇÑ ²ÜÇâÀº °ÅºÎ°¨ÀÌ ¾ø¾î¼­ »ç¿ëÇÏ±â ¾ÆÁÖ ÁÁ½À´Ï´Ù,0,2022,11,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6158,6158,A000000012315,Ä³·Ô,0,0,4,0,"º¸½À È¿°ú°¡ ±¦Âú°í, ÇÁ·ÎÆú¸®½º ¼ººÐÀÌ¶ó ÀÌ·Ó°Ú°Å´Ï »ý°¢ÇÏ°í Àç±¸¸ÅÇÑ ´ª½º ¸³¹ãÀÔ´Ï´Ù. ´ª½º ¿ÀÀÏÀ» Àß ¾²°í ÀÖ±â ¶§¹®¿¡ ºê·£µå ¹Ï°í ¹Ù¸£±â ½ÃÀÛÇß¾î¿ä. ¼ÖÁ÷È÷ ¸³¹ã ÇâÀº º°·Î°í, µÎ²®°Ô ¹Ù¸£¸é ³ë¶õ Á¦ÇüÀÌ ¹¯¾î³ª¿Í¼­ ¸¶À½¿¡ ½ï µå´Â Á¦Ç°Àº ¾Æ´Ï¿¹¿ä.",0,2022,10,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,3,0,0
6159,6159,A000000012315,±è¸ð³ª,0,0,5,0,"´ª½º ¸³¹ãÀÌ ÁÁ¾Ò¾î¼­ »ç·Á´Ù°¡ Ç°ÀýµÇ¼­ ¿ä°É·Î »ò´Âµ¥
Ã³À½¿¡ ºÃÀ»¶§ ³Ê¹« µüµüÇØ¼­ ³î¶ú¾î¿ä
¼Õ°¡¶ôÀ¸·Î »ìÂ¦ ³ìÀÌ´Ï ²Ù´öÇÏ°Ô ¹ß¸®´Âµ¥
¾ÆÄ§¿¡´Â Ãâ±ÙÇÏ±âÀü¿¡ ¸¶½ºÅ©¾µ¶§ ¹Ù¸£°í ÀÖ°í
Àú³á¿¡ ¹Ù¸£°í ÀÚ¸é º¸½À°¨ÀÌ ÁÁ´õ¶ó±¸¿ä",0,2022,10,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,3,0,0
6160,6160,A000000012315,solakij****,0,0,5,1,"°ÇÁ¶ÇØÁö¸é ²À »ç´ÂÁ¦Ç°.
¤ý±ØÈ÷ °ÇÁ¶ÇÒ¶§ ÁÁ¾Æ¿ä~
¤ýÆÑÃ³·³ µÎ²®°Ôµµ »ç¿ë °¡´ÉÇØ¿ä~",0,2022,10,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,3,0,0
6161,6161,A000000012315,koun****,0,0,5,1,½ºÆ½ÇüÀÌ ¾Æ´ÏÁö¸¸ ¾²´ø Á¦Ç°ÀÌ¶ó Àü ÁÁ¾Æ¿ä. ¹ß¸² º¸½À ÀßµÇ¼­ ÁÁ¾Æ¿ä.,0,2022,10,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6162,6162,A000000012315,is****,0,0,5,1,"Çâµµ ÁÁ°í ²öÀûÀÌ°Å³ª ¹øµé°Å¸²ÀÌ ¾ø¾î¼­ ÁÁ³×¿ä
Áö¼Ó·Âµµ ¿À·¡°¡°í ÀÚ±âÀü¿¡ ¹Ù¸£´Ï ¾ÆÄ§¿¡ ºÎµéºÎµéÇÏ³×¿ä",0,2022,9,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6163,6163,A000000012315,sre1****,0,0,5,1,¸ÅÀå¿¡¼­ ¾öÃ» ½Î°Ô ÇÒÀÎÇÏ±æ·¡ »ò´Âµ¥ º¸½À Â¯Â¯ ÁÁ¾Æ¿ä!!,0,2022,8,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6164,6164,A000000012315,õ,0,0,5,1,ÈÄ±âµéÀÌ ÁÁ¾Æ¼­ ÇÑ¹ø ±¸¸ÅÇØºÃ½À´Ï´Ù. »ç¿ë ÇØº¸´Ï º¸½À·Âµµ ÀüÃ¼ÀûÀ¸·Î ÁÁ°í ¸¸Á·ÇÕ´Ï´Ù,0,2022,7,27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6165,6165,A000000012315,itismypl****,0,0,5,1,¿Ö ¾È ¹ß¶ó¿ä? ´ª½º ¸³¹ãÀÌ ¼¼»ó¾Ö¼­ ÃÖ°íÁ¦ÀÏÂ¯ÀÔ´Ï´Ù¿ä@@@,0,2022,7,27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6166,6166,A000000012315,ssjjj,0,0,3,1,¼ÖÁ÷ÇÏ°Ô ¸»ÇÏ¸é ÀÌ °¡°ÝÁÖ°í »ì ¸¸Å­ ÁÁÁø ¾ÊÀº °Í °°¾Æ¿ä. ¿©¸§ÀÌ¶ó Á¦Ç°ÀÌ Á» ³ì¾Æ¼­ ¹Ù¸£±â¿£ ÁÁÀºµ¥ ¾Æ½¬¿ö¿ä. ÇÚµåÅ©¸²Àº ¹éÈ­Á¡ È­ÀåÇ° ³¿»õ ³ª¼­ Á¦ ÃëÇâÀº ¾Æ´Ï¾ú´Âµ¥ º¸½À°¨Àº ÁÁ½À´Ï´Ù.,0,2022,7,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,2,0,0
6167,6167,A000000012315,usina****,0,0,5,1,"ÁøÂ¥ ²Ü °°Àº º¸±Þ·Â ±× ÀÚÃ¼ÀÔ´Ï´Ù.
°Ü¿ï¿¡ Áø°¡¸¦ ¹ßÈÖÇÕ´Ï´Ù.",0,2022,7,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3,0,0
6168,6168,A000000012315,suzi****,0,0,5,0,´Ù¸¥ ºê·£µå ¸³¹ãµé µ¹¾Æ´Ù´Ï´Ù°¡ ´Ù½Ã ´ª½º ¸³¹ãÀ¸·Î µ¹¾Æ¿Ô¾î¿ä. °¢ÁúÀÌ ¸¹ÀºÆíÀÌ¶ó °¢ÁúÀ» ÀáÀç¿öÁÙ ¸³¹ãÀÌ ÇÊ¿äÇÑµ¥ ¹ã¿¡ µÎ²®°Ô ¹Ù¸£°í ¾ÆÄ§¿¡ ¹®Áö¸£´Â ¹ã Àü¿ë ¸³¹ãÀ¸·Î µüÀÌ¿¡¿ä,0,2022,6,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,3,0,0
